,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
340,481.0,2.8035796273695928,15.0,15.37671674913877,0.0014415671952317597,27.754006142122826,0.032,40.38740539550781,0.9328763484954835,0.017115145921707153,8105471.0,16.848289489746097,0.0,15.37671674913877,0.30000001192092896
341,482.0,4.391283416965639,11.0,17.06422644090439,0.0015056670389033283,23.306998881897076,0.034,45.42867660522461,1.1963282823562622,0.2588008940219879,6085377.0,21.05753517150879,0.0,17.06422644090439,0.30000001192092896
342,483.0,4.868590888878541,10.0,6.127864607463333,0.00039114029409340425,41.31577545993017,0.047,40.116661071777344,0.7864788770675659,-0.18454867601394653,7816260.5,9.644672393798828,0.0,6.127864607463333,0.30000001192092896
343,487.0,1.0720724672963073,14.0,118.20709367121391,0.008649299536918093,27.30580679232107,0.040999999999999995,46.0890998840332,0.8024297952651978,0.2454463541507721,3850235.75,11.603142738342285,2.0,13.269590509988411,0.30000001192092896
344,489.0,2.9725626820132462,14.0,18.4334869613545,0.0007575405600556646,40.26682068399197,0.07299999999999998,50.64324951171875,0.7359870076179504,0.07900455594062805,1861683.25,6.153797149658202,0.0,18.4334869613545,0.30000001192092896
345,490.0,9.857564837350887,10.0,11.66270333416868,0.00023325406668337363,139.52165959644336,0.15,38.99946212768555,1.2583510875701904,-0.16437485814094546,3841056.5,4.84334659576416,0.0,11.66270333416868,0.30000001192092896
346,493.0,10.815174350887066,10.0,10.020705558101374,0.00018788822921440076,106.13163610076693,0.16,46.18185424804688,0.8653429746627808,0.18279328942298886,2378897.0,3.168450117111206,0.0,10.020705558101374,0.30000001192092896
347,495.0,1.2329633703408938,10.0,5367.9154597174565,0.14639769435593064,46.32700203609044,0.11,57.95795440673828,0.9537689685821533,0.025102127343416214,2598470.25,5.686945915222168,1.0,7.918095591170766,0.30000001192092896
348,496.0,0.07131388450367451,10.0,1069.069258098246,0.05435945380160573,50.729267703968745,0.059000000000000004,40.56304168701172,0.8228442072868347,-0.059523224830627434,4730213.0,8.070425033569336,1.0,5.217112413335487,0.30000001192092896
349,497.0,2.9525999678524206,13.0,3.5825528367560877,0.0003466986616215569,20.956562184054736,0.031,45.74615859985352,0.8259877562522888,-0.24747250974178314,2966430.25,16.038627624511722,0.0,3.5825528367560877,0.30000001192092896
350,498.0,3.781890960352585,27.0,6.942721171924895,0.0003471360585962448,22.53963640780653,0.06,61.36715316772461,1.1317851543426514,0.09561826288700104,1043688.5,12.06131649017334,0.0,6.942721171924895,0.30000001192092896
351,499.0,6.809507003341572,9.0,14.583489923701947,0.00027344043606941155,79.98986162413362,0.16,53.19567489624024,1.096720814704895,-0.12596750259399414,8482314.0,4.311912059783936,0.0,14.583489923701947,0.30000001192092896
352,500.0,2.667836309740123,16.0,10.570349172167642,0.0005285174586083821,32.86233579032853,0.06,50.82299041748047,0.7317140698432922,-0.17145155370235446,1782116.875,7.437217712402343,0.0,10.570349172167642,0.30000001192092896
353,503.0,3.2601961642004205,13.0,1.7298312552253587,0.00030526433915741626,9.5708647075254,0.017,50.12826538085938,0.8270182609558105,-0.17389291524887085,7089318.0,29.495256423950195,0.0,1.7298312552253587,0.30000001192092896
354,506.0,10.758392473603523,9.0,5.498101386658987,9.163502311098312e-05,170.35143615397482,0.18,38.66314315795898,1.262566089630127,-0.026897218078374863,1172458.0,4.002649784088135,0.0,5.498101386658987,0.30000001192092896
355,508.0,13.363147437822455,9.0,4.882046654353131,0.00010461528545042422,86.36178665322012,0.14,47.889137268066406,0.965090811252594,0.18761612474918365,6986163.0,4.2970309257507315,0.0,4.882046654353131,0.30000001192092896
356,509.0,0.11419738520647485,11.0,2970.888014174278,0.20727125680285663,33.78170859724588,0.043,42.43529510498047,0.7516725063323975,0.2440352588891983,8220199.0,10.182180404663086,2.0,7.751345692817149,0.30000001192092896
357,510.0,0.1593871560939276,12.0,6095.163581694314,0.23442936852670443,63.589149819210554,0.078,41.65715408325195,0.9724742174148561,0.3444836735725403,6172799.0,7.267671585083008,1.0,13.444174396253148,0.30000001192092896
358,511.0,4.381001670717058,7.0,8.364497542636457,0.0002509349262790937,55.34630697859997,0.1,50.55795288085938,0.8561201095581055,-0.010103698819875715,6860829.0,5.099777698516847,0.0,8.364497542636457,0.30000001192092896
359,512.0,5.599944943792387,10.0,12.918268764773387,0.000352316420857456,88.44564273484194,0.11,41.9461326599121,0.8674329519271851,-0.1955987960100174,6572759.0,4.60964298248291,0.0,12.918268764773387,0.30000001192092896
360,513.0,11.876571042425233,7.0,2.64931809129137,7.225412976249192e-05,148.23655121662858,0.11,32.400558471679695,0.8283922076225281,0.34256747364997864,1095997.25,4.2000675201416025,0.0,2.64931809129137,0.30000001192092896
361,514.0,7.305459940001582,13.0,1058.9259240648812,0.026473148101622032,74.58257961714959,0.12,47.7095947265625,1.355775594711304,0.2861536741256713,1500013.5,6.996569633483888,1.0,13.103459598071685,0.30000001192092896
362,515.0,1.3162948178735931,10.0,6848.930663062372,0.13697861326124744,123.7338600614826,0.15,41.4128532409668,0.9219990372657778,-0.08585948497056961,1105559.0,3.488917589187622,2.0,6.334146600138755,0.30000001192092896
363,516.0,2.201576869021246,11.0,11.125175694499859,0.000725554936597817,42.379841345863404,0.046,39.18619155883789,0.7017359733581543,0.13426508009433746,1002089.875,8.771725654602049,0.0,11.125175694499859,0.30000001192092896
364,517.0,6.601310645630089,10.0,10.594784650358761,0.00031784353951076283,124.40172890271765,0.1,33.722564697265625,0.9867038130760193,-0.10307234525680542,9475388.0,5.223857402801514,0.0,10.594784650358761,0.30000001192092896
365,519.0,3.6088625567421198,7.0,1007.7240396383455,0.03250722708510792,146.79548210747132,0.093,29.93773460388184,1.2317395210266113,0.20839864015579224,3593604.5,7.14575719833374,1.0,5.13677658132104,0.30000001192092896
